ID,Order_EN,Order_CN,Family_EN,Family_CN,Genus_EN,Genus_CN,Species_EN,Species_CN,Name_EN,Name_CN
09536,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,glabra,glabra,Rhus glabra,光漆树
09537,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,integrifolia,integrifolia,Rhus integrifolia,漆树
09538,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,lanceolata,lanceolata,Rhus lanceolata,披针漆树
09539,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,microphylla,microphylla,Rhus microphylla,小叶漆树
09540,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,ovata,ovata,Rhus ovata,卵漆树
09541,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,typhina,typhina,Rhus typhina,火炬
09542,Sapindales,无患子目,Anacardiaceae,漆树科,Rhus,漆树属,virens,virens,Rhus virens,漆树
09543,Sapindales,无患子目,Anacardiaceae,漆树科,Schinus,Schinus,molle,molle,Schinus molle,软腹金龟
09544,Sapindales,无患子目,Anacardiaceae,漆树科,Schinus,Schinus,terebinthifolia,terebinthifolia,Schinus terebinthifolia,紫叶松树
09545,Sapindales,无患子目,Anacardiaceae,漆树科,Searsia,Searsia,lucida,lucida,Searsia lucida,清色木耳
09549,Sapindales,无患子目,Anacardiaceae,漆树科,Toxicodendron,毒漆藤属,vernix,vernix,Toxicodendron vernix,漆树
09550,Sapindales,无患子目,Burseraceae,橄榄科,Bursera,Bursera,microphylla,microphylla,Bursera microphylla,小叶金钱树
09551,Sapindales,无患子目,Burseraceae,橄榄科,Bursera,Bursera,simaruba,simaruba,Bursera simaruba,苦木榄
09552,Sapindales,无患子目,Meliaceae,楝科,Azadirachta,Azadirachta,indica,indica,Azadirachta indica,印楝
09553,Sapindales,无患子目,Meliaceae,楝科,Dysoxylum,Dysoxylum,spectabile,spectabile,Dysoxylum spectabile,木柴
09554,Sapindales,无患子目,Meliaceae,楝科,Melia,楝属,azedarach,azedarach,Melia azedarach,苦楝
09555,Sapindales,无患子目,Rutaceae,芸香科,Citrus,柑橘属,trifoliata,trifoliata,Citrus trifoliata,三叶柑橘
09562,Sapindales,无患子目,Rutaceae,芸香科,Zanthoxylum,花椒属,clava-herculis,clava-herculis,Zanthoxylum clava-herculis,花椒
09564,Sapindales,无患子目,Rutaceae,芸香科,Zanthoxylum,花椒属,hirsutum,hirsutum,Zanthoxylum hirsutum,陆地花椒
09565,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,campestre,campestre,Acer campestre,野菜宏碁
09567,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,floridanum,floridanum,Acer floridanum,佛罗里达枫
09568,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,ginnala,ginnala,Acer ginnala,银枫
09569,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,glabrum,glabrum,Acer glabrum,光毛枫
09570,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,grandidentatum,grandidentatum,Acer grandidentatum,大齿枫
09571,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,macrophyllum,macrophyllum,Acer macrophyllum,大叶枫
09572,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,negundo,negundo,Acer negundo,黑槭
09574,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,palmatum,palmatum,Acer palmatum,鸡爪槭
09575,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,pensylvanicum,pensylvanicum,Acer pensylvanicum,宾夕法尼亚枫
09576,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,platanoides,platanoides,Acer platanoides,枫叶枫
09577,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,pseudoplatanus,假挪威槭,Acer pseudoplatanus,悬铃木
09578,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,rubrum,rubrum,Acer rubrum,红枫
09579,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,saccharinum,saccharinum,Acer saccharinum,糖枫
09580,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,saccharum,saccharum,Acer saccharum,糖枫
09581,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,spicatum,spicatum,Acer spicatum,穗枫
09582,Sapindales,无患子目,Sapindaceae,无患子科,Acer,槭属,tataricum,tataricum,Acer tataricum,鞑靼枫
09584,Sapindales,无患子目,Sapindaceae,无患子科,Aesculus,七叶树属,glabra,glabra,Aesculus glabra,七叶树
09585,Sapindales,无患子目,Sapindaceae,无患子科,Aesculus,七叶树属,hippocastanum,欧洲七叶树,Aesculus hippocastanum,七叶树
09587,Sapindales,无患子目,Sapindaceae,无患子科,Alectryon,Alectryon,excelsus,excelsus,Alectryon excelsus,极品鸫
09589,Sapindales,无患子目,Sapindaceae,无患子科,Dodonaea,Dodonaea,viscosa,viscosa,Dodonaea viscosa,粘性多多纳藻
09590,Sapindales,无患子目,Sapindaceae,无患子科,Koelreuteria,栾树属,paniculata,paniculata,Koelreuteria paniculata,栾树
09591,Sapindales,无患子目,Sapindaceae,无患子科,Sapindus,Sapindus,drummondii,drummondii,Sapindus drummondii,无患子
09592,Sapindales,无患子目,Sapindaceae,无患子科,Ungnadia,Ungnadia,speciosa,speciosa,Ungnadia speciosa,大花灯笼草
09593,Sapindales,无患子目,Simaroubaceae,苦木科,Ailanthus,Ailanthus,altissima,altissima,Ailanthus altissima,臭椿
09594,Saxifragales,虎耳草目,Altingiaceae,枫香科,Liquidambar,枫香属,styraciflua,styraciflua,Liquidambar styraciflua,枫香
09625,Saxifragales,虎耳草目,Grossulariaceae,茶藨子科,Ribes,茶藨子属,americanum,americanum,Ribes americanum,美洲茶藨子
09626,Saxifragales,虎耳草目,Grossulariaceae,茶藨子科,Ribes,茶藨子属,aureum,aureum,Ribes aureum,黑醋栗
09628,Saxifragales,虎耳草目,Grossulariaceae,茶藨子科,Ribes,茶藨子属,cereum,cereum,Ribes cereum,蜡状茶藨子
09644,Saxifragales,虎耳草目,Hamamelidaceae,金缕梅科,Hamamelis,金缕梅属,virginiana,virginiana,Hamamelis virginiana,弗吉尼亚金缕梅
09758,Vitales,葡萄目,Vitaceae,葡萄科,Parthenocissus,爬山虎属,tricuspidata,tricuspidata,Parthenocissus tricuspidata,三尖爬山虎
09759,Vitales,葡萄目,Vitaceae,葡萄科,Vitis,葡萄属,aestivalis,aestivalis,Vitis aestivalis,夏葡萄
09760,Vitales,葡萄目,Vitaceae,葡萄科,Vitis,葡萄属,arizonica,arizonica,Vitis arizonica,亚利桑那葡萄
09763,Vitales,葡萄目,Vitaceae,葡萄科,Vitis,葡萄属,riparia,riparia,Vitis riparia,河岸葡萄
09774,Pinales,松目,Araucariaceae,南洋杉科,Agathis,Agathis,australis,australis,Agathis australis,澳洲苋菜
09775,Pinales,松目,Cupressaceae,柏科,Calocedrus,Calocedrus,decurrens,decurrens,Calocedrus decurrens,翠柏
09776,Pinales,松目,Cupressaceae,柏科,Cupressus,柏木属,macrocarpa,macrocarpa,Cupressus macrocarpa,大果柏
09777,Pinales,松目,Cupressaceae,柏科,Cupressus,柏木属,nootkatensis,nootkatensis,Cupressus nootkatensis,柏树
09778,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,ashei,ashei,Juniperus ashei,阿什杜松
09779,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,californica,californica,Juniperus californica,加州杜松
09780,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,communis,欧洲刺柏,Juniperus communis,杜松
09781,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,deppeana,deppeana,Juniperus deppeana,杜松
09782,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,grandis,grandis,Juniperus grandis,巨柏
09783,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,horizontalis,horizontalis,Juniperus horizontalis,杜松
09784,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,monosperma,monosperma,Juniperus monosperma,杜松
09785,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,occidentalis,occidentalis,Juniperus occidentalis,西杜松
09786,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,osteosperma,osteosperma,Juniperus osteosperma,刺柏
09788,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,scopulorum,scopulorum,Juniperus scopulorum,刺柏
09789,Pinales,松目,Cupressaceae,柏科,Juniperus,刺柏属,virginiana,virginiana,Juniperus virginiana,弗吉尼亚杜松
09790,Pinales,松目,Cupressaceae,柏科,Sequoia,Sequoia,sempervirens,sempervirens,Sequoia sempervirens,长绿红杉
09791,Pinales,松目,Cupressaceae,柏科,Sequoiadendron,Sequoiadendron,giganteum,giganteum,Sequoiadendron giganteum,巨杉
09792,Pinales,松目,Cupressaceae,柏科,Taxodium,Taxodium,ascendens,ascendens,Taxodium ascendens,杉树
09793,Pinales,松目,Cupressaceae,柏科,Taxodium,Taxodium,distichum,distichum,Taxodium distichum,双穗杉
09794,Pinales,松目,Cupressaceae,柏科,Taxodium,Taxodium,mucronatum,mucronatum,Taxodium mucronatum,毛杉
09795,Pinales,松目,Cupressaceae,柏科,Thuja,崖柏属,occidentalis,occidentalis,Thuja occidentalis,崖柏
09796,Pinales,松目,Cupressaceae,柏科,Thuja,崖柏属,plicata,plicata,Thuja plicata,崖柏
09797,Pinales,松目,Pinaceae,松科,Abies,冷杉属,alba,银冷杉,Abies alba,冷杉
09798,Pinales,松目,Pinaceae,松科,Abies,冷杉属,balsamea,balsamea,Abies balsamea,香脂冷杉
09799,Pinales,松目,Pinaceae,松科,Abies,冷杉属,concolor,concolor,Abies concolor,冷杉
09800,Pinales,松目,Pinaceae,松科,Abies,冷杉属,grandis,grandis,Abies grandis,冷杉
09801,Pinales,松目,Pinaceae,松科,Abies,冷杉属,lasiocarpa,lasiocarpa,Abies lasiocarpa,毛果冷杉
09802,Pinales,松目,Pinaceae,松科,Abies,冷杉属,sibirica,sibirica,Abies sibirica,西伯利亚冷杉
09803,Pinales,松目,Pinaceae,松科,Larix,落叶松属,decidua,欧洲落叶松,Larix decidua,落叶松
09804,Pinales,松目,Pinaceae,松科,Larix,落叶松属,laricina,laricina,Larix laricina,落叶松
09805,Pinales,松目,Pinaceae,松科,Larix,落叶松属,occidentalis,occidentalis,Larix occidentalis,西落叶松
09806,Pinales,松目,Pinaceae,松科,Larix,落叶松属,sibirica,sibirica,Larix sibirica,西伯利亚落叶松
09807,Pinales,松目,Pinaceae,松科,Picea,云杉属,abies,挪威云杉,Picea abies,云杉
09808,Pinales,松目,Pinaceae,松科,Picea,云杉属,engelmannii,engelmannii,Picea engelmannii,云杉
09809,Pinales,松目,Pinaceae,松科,Picea,云杉属,glauca,glauca,Picea glauca,青云杉
09810,Pinales,松目,Pinaceae,松科,Picea,云杉属,mariana,mariana,Picea mariana,马里亚纳云杉
09811,Pinales,松目,Pinaceae,松科,Picea,云杉属,obovata,obovata,Picea obovata,卵形云杉
09812,Pinales,松目,Pinaceae,松科,Picea,云杉属,pungens,pungens,Picea pungens,尖头云杉
09813,Pinales,松目,Pinaceae,松科,Picea,云杉属,rubens,rubens,Picea rubens,鲁本斯云杉
09814,Pinales,松目,Pinaceae,松科,Picea,云杉属,sitchensis,sitchensis,Picea sitchensis,锡琴云杉
09815,Pinales,松目,Pinaceae,松科,Pinus,松属,albicaulis,albicaulis,Pinus albicaulis,白尾松
09816,Pinales,松目,Pinaceae,松科,Pinus,松属,banksiana,banksiana,Pinus banksiana,班克松
09817,Pinales,松目,Pinaceae,松科,Pinus,松属,cembroides,cembroides,Pinus cembroides,针叶松
09818,Pinales,松目,Pinaceae,松科,Pinus,松属,contorta,contorta,Pinus contorta,松树
09819,Pinales,松目,Pinaceae,松科,Pinus,松属,coulteri,coulteri,Pinus coulteri,库尔松
09820,Pinales,松目,Pinaceae,松科,Pinus,松属,echinata,echinata,Pinus echinata,松果松
09821,Pinales,松目,Pinaceae,松科,Pinus,松属,edulis,edulis,Pinus edulis,松树
09822,Pinales,松目,Pinaceae,松科,Pinus,松属,elliottii,elliottii,Pinus elliottii,湿地松
09823,Pinales,松目,Pinaceae,松科,Pinus,松属,flexilis,flexilis,Pinus flexilis,柔松
09824,Pinales,松目,Pinaceae,松科,Pinus,松属,jeffreyi,jeffreyi,Pinus jeffreyi,杰氏松
09825,Pinales,松目,Pinaceae,松科,Pinus,松属,lambertiana,lambertiana,Pinus lambertiana,兰伯松
09826,Pinales,松目,Pinaceae,松科,Pinus,松属,longaeva,longaeva,Pinus longaeva,长叶松
09827,Pinales,松目,Pinaceae,松科,Pinus,松属,monophylla,monophylla,Pinus monophylla,单叶松
09828,Pinales,松目,Pinaceae,松科,Pinus,松属,monticola,monticola,Pinus monticola,山松
09829,Pinales,松目,Pinaceae,松科,Pinus,松属,nigra,nigra,Pinus nigra,黑松
09830,Pinales,松目,Pinaceae,松科,Pinus,松属,palustris,palustris,Pinus palustris,沼泽松
09831,Pinales,松目,Pinaceae,松科,Pinus,松属,pinaster,pinaster,Pinus pinaster,松树
09832,Pinales,松目,Pinaceae,松科,Pinus,松属,pinea,pinea,Pinus pinea,松树
09833,Pinales,松目,Pinaceae,松科,Pinus,松属,ponderosa,ponderosa,Pinus ponderosa,黄松
09834,Pinales,松目,Pinaceae,松科,Pinus,松属,radiata,radiata,Pinus radiata,辐射松
09835,Pinales,松目,Pinaceae,松科,Pinus,松属,resinosa,resinosa,Pinus resinosa,树脂松
09836,Pinales,松目,Pinaceae,松科,Pinus,松属,rigida,rigida,Pinus rigida,刚松
09837,Pinales,松目,Pinaceae,松科,Pinus,松属,sabiniana,sabiniana,Pinus sabiniana,圆柏松
09838,Pinales,松目,Pinaceae,松科,Pinus,松属,sibirica,sibirica,Pinus sibirica,西伯利亚松
09839,Pinales,松目,Pinaceae,松科,Pinus,松属,strobus,strobus,Pinus strobus,黑松
09840,Pinales,松目,Pinaceae,松科,Pinus,松属,sylvestris,欧洲赤松,Pinus sylvestris,樟子松
09841,Pinales,松目,Pinaceae,松科,Pinus,松属,taeda,taeda,Pinus taeda,火炬松
09842,Pinales,松目,Pinaceae,松科,Pinus,松属,torreyana,torreyana,Pinus torreyana,香榧
09843,Pinales,松目,Pinaceae,松科,Pinus,松属,virginiana,virginiana,Pinus virginiana,弗吉尼亚松
09844,Pinales,松目,Pinaceae,松科,Pseudotsuga,黄杉属,menziesii,menziesii,Pseudotsuga menziesii,孟氏黄杉
09845,Pinales,松目,Pinaceae,松科,Tsuga,铁杉属,canadensis,canadensis,Tsuga canadensis,加拿大铁杉
09846,Pinales,松目,Pinaceae,松科,Tsuga,铁杉属,heterophylla,heterophylla,Tsuga heterophylla,太子参
09847,Pinales,松目,Pinaceae,松科,Tsuga,铁杉属,mertensiana,mertensiana,Tsuga mertensiana,铁杉
09848,Pinales,松目,Podocarpaceae,罗汉松科,Dacrycarpus,Dacrycarpus,dacrydioides,dacrydioides,Dacrycarpus dacrydioides,红松
09849,Pinales,松目,Podocarpaceae,罗汉松科,Dacrydium,Dacrydium,cupressinum,cupressinum,Dacrydium cupressinum,柏木
09850,Pinales,松目,Podocarpaceae,罗汉松科,Phyllocladus,Phyllocladus,alpinus,alpinus,Phyllocladus alpinus,高山竹
09851,Pinales,松目,Podocarpaceae,罗汉松科,Phyllocladus,Phyllocladus,trichomanoides,trichomanoides,Phyllocladus trichomanoides,毛叶枝
09852,Pinales,松目,Podocarpaceae,罗汉松科,Podocarpus,Podocarpus,laetus,laetus,Podocarpus laetus,罗汉松
09853,Pinales,松目,Podocarpaceae,罗汉松科,Podocarpus,Podocarpus,totara,totara,Podocarpus totara,罗汉松
09855,Pinales,松目,Podocarpaceae,罗汉松科,Prumnopitys,Prumnopitys,taxifolia,taxifolia,Prumnopitys taxifolia,花旗豆
09856,Pinales,松目,Taxaceae,红豆杉科,Taxus,红豆杉属,baccata,欧洲红豆杉,Taxus baccata,红豆杉
09951,Polypodiales,水龙骨目,Nephrolepidaceae,肾蕨科,Nephrolepis,Nephrolepis,cordifolia,cordifolia,Nephrolepis cordifolia,心叶肾蕨
